date,views,rooms,size,reconstructed,garage,balcony,price,new,location,top
2025-08-02,237,3.0,35.0,False,False,True,145000.0,True,Galanta,False
2025-08-02,226,3.0,57.0,False,False,False,159000.0,True,Galanta,False
2025-08-02,248,3.0,61.0,True,False,False,162500.0,True,Dunajská Streda,False
2025-08-02,560,2.0,79.0,False,False,True,136800.0,True,Galanta,False
2025-08-02,196,3.0,38.0,True,False,False,179000.0,True,Dunajská Streda,False
2025-08-02,490,2.0,79.0,False,False,False,147390.0,True,Galanta,False
2025-09-07,445,3.0,70.0,False,False,False,334000.0,True,Košice,True
2025-09-07,204,3.0,77.0,False,True,False,392000.0,True,Košice,True
2025-09-07,240,2.0,29.0,False,True,True,118000.0,False,Trnava,True
2025-09-07,305,2.0,36.0,True,False,True,122900.0,True,Kysucké Nové Mesto,True
2025-09-07,795,1.0,36.0,False,True,True,185000.0,False,Bratislava,True
2025-09-07,209,3.0,79.0,True,False,False,165000.0,False,Prešov,True
2025-09-07,1104,2.0,50.0,True,False,True,115000.0,True,Prievidza,True
2025-09-07,250,2.0,54.0,True,False,True,196990.0,True,Košice,True
2025-09-07,353,3.0,75.0,True,True,False,158000.0,False,Prešov,True
2025-09-07,402,0.0,5.0,True,False,False,117000.0,False,Košice,True
2025-09-07,202,3.0,80.0,True,False,False,195000.0,True,Košice,True
2025-09-07,353,1.0,56.0,True,False,True,165000.0,False,Žilina,True
2025-09-07,257,3.0,64.0,True,False,False,144990.0,True,Nitra,True
2025-09-07,1071,3.0,65.0,True,False,True,259990.0,False,Bratislava,True
2025-09-07,245,3.0,80.0,False,False,True,165000.0,False,Nitra,True
2025-09-07,245,4.0,1.0,False,False,True,418665.0,True,Košice,True
2025-09-07,171,3.0,2.0,False,True,True,218700.0,True,Košice,True
2025-09-03,277,3.0,87.0,False,False,False,69600.0,False,Trebišov,False
2025-09-03,190,3.0,55.0,True,False,False,206000.0,False,Senec,False
2025-09-03,162,4.0,18.0,False,True,True,325000.0,True,Senec,False
2025-09-03,229,4.0,88.0,True,False,False,296900.0,False,Bratislava,False
2025-09-03,259,0.0,24.0,True,False,False,57000.0,False,Humenné,False
2025-09-03,190,3.0,65.0,False,False,True,325000.0,True,Banská Bystrica,False
2025-09-03,211,3.0,60.0,True,False,True,104900.0,False,Lučenec,False
2025-09-03,432,3.0,31.0,False,False,False,234000.0,True,Bratislava,False
2025-09-03,434,2.0,51.0,False,True,False,235000.0,True,Banská Bystrica,False
2025-09-03,2239,3.0,90.0,False,False,True,189000.0,True,Trenčín,True
2025-09-03,206,3.0,2.0,False,True,False,424340.0,True,Košice,False
2025-09-03,797,3.0,5.0,True,False,True,179000.0,False,Poprad,True
2025-09-03,354,3.0,97.0,True,False,True,144000.0,False,Ružomberok,False
2025-09-03,711,3.0,78.0,True,False,True,205000.0,False,Banská Bystrica,True
2025-09-03,581,3.0,96.0,False,True,False,279000.0,True,Zvolen,True
2025-09-03,330,4.0,116.0,False,True,False,325000.0,True,Zvolen,True
2025-09-03,301,3.0,60.0,False,True,False,110000.0,True,Liptovský Mikuláš,False
2025-09-03,288,2.0,55.0,False,True,True,359000.0,True,Bratislava,False
2025-09-07,405,4.0,15.0,False,False,False,426000.0,False,Bratislava,True
2025-09-07,1855,3.0,74.0,False,False,True,399990.0,False,Bratislava,True
2025-09-07,263,6.0,164.0,False,True,False,195000.0,False,Komárno,True
2025-09-07,399,3.0,65.0,False,False,True,199000.0,True,Spišská Nová Ves,True
2025-09-07,237,2.0,66.0,False,False,True,159000.0,False,Ružomberok,True
2025-09-07,717,1.0,41.0,True,False,False,154000.0,False,Košice,True
2025-09-07,324,2.0,74.0,True,False,True,219000.0,True,Bratislava,True
2025-09-07,916,5.0,52.0,True,False,False,168000.0,False,Košice,True
2025-09-07,822,3.0,57.0,False,True,True,37000.0,False,Nové Zámky,True
2025-09-07,314,2.0,61.0,False,False,True,101000.0,False,Ilava,True
2025-09-07,147,2.0,58.0,True,False,True,132000.0,False,Ilava,True
2025-09-07,884,4.0,122.0,False,False,False,199990.0,True,Piešťany,True
2025-09-07,839,3.0,78.0,True,False,False,109990.0,False,Partizánske,True
2025-09-07,466,4.0,86.0,False,True,False,339000.0,False,Zvolen,True
2025-09-07,582,3.0,56.0,True,False,True,215000.0,False,Košice,True
2025-09-07,205,1.0,38.0,True,False,False,72000.0,False,Brezno,False
2025-09-07,202,4.0,106.0,False,False,True,245900.0,False,Zvolen,False
2025-09-07,240,2.0,24.0,True,False,False,68900.0,False,Žarnovica,False
2025-09-07,226,2.0,98.0,False,False,False,104990.0,False,Hlohovec,False
2025-09-07,258,3.0,80.0,True,False,False,124900.0,False,Senica,False
2025-09-07,317,2.0,65.0,True,False,False,228400.0,True,Bratislava,False
2025-09-07,285,2.0,57.0,True,False,True,254980.0,False,Bratislava,False
2025-09-07,281,2.0,58.0,True,False,True,243980.0,False,Bratislava,False
2025-09-07,302,3.0,70.0,True,False,False,134000.0,False,Banská Štiavnica,False
2025-09-07,299,2.0,25.0,True,False,True,270000.0,True,Bratislava,False
2025-09-07,362,2.0,54.0,True,True,True,260000.0,True,Bratislava,False
2025-09-06,352,3.0,7.0,False,True,False,291400.0,False,Martin,False
2025-09-06,310,5.0,75.0,True,False,True,149990.0,True,Košice,False
2025-09-06,315,3.0,57.0,True,False,True,157500.0,False,Piešťany,False
2025-09-06,352,3.0,64.0,True,False,True,157500.0,False,Trnava,False
2025-09-06,398,2.0,12.0,False,False,True,84500.0,False,Bánovce nad Bebravou,True
2025-09-06,415,3.0,65.0,True,False,False,225000.0,True,Košice,False
2025-08-08,413,2.0,60.0,True,False,False,165000.0,False,Žilina,False
2025-08-08,250,4.0,105.0,True,False,False,179000.0,True,Lučenec,False
2025-08-08,1022,3.0,60.0,False,False,False,22000.0,False,Košice-okolie,False
2025-08-08,759,2.0,58.0,True,True,False,169000.0,True,Spišská Nová Ves,False
2025-08-08,2511,4.0,120.0,True,False,False,699000.0,False,Bratislava,False
2025-08-08,797,2.0,46.0,True,False,True,167670.0,False,Senec,False
2025-08-08,587,3.0,75.0,True,True,True,659000.0,False,Bratislava,False
2025-08-08,613,4.0,100.0,True,True,True,219900.0,False,Ilava,True
2025-08-08,297,3.0,69.0,True,False,True,129900.0,False,Považská Bystrica,False
2025-08-08,874,3.0,70.0,False,False,True,125000.0,False,Levoča,False
2025-08-08,899,2.0,86.0,True,False,True,159000.0,False,Zvolen,False
2025-08-08,541,2.0,43.0,False,True,False,242500.0,True,Košice,False
2025-08-08,861,3.0,64.0,False,False,True,137000.0,True,Nitra,False
2025-08-08,1967,1.0,45.0,True,False,True,125000.0,True,Malacky,False
2025-08-08,724,3.0,5.0,True,False,False,259900.0,False,Bratislava,False
2025-08-18,421,3.0,90.0,True,False,False,227850.0,True,Snina,False
2025-08-18,319,1.0,51.0,True,True,False,80000.0,False,Topoľčany,False
2025-08-18,698,3.0,80.0,False,False,True,165000.0,False,Nitra,True
2025-08-18,269,3.0,91.0,False,True,True,155000.0,True,Piešťany,False
2025-08-18,298,2.0,61.0,True,False,True,133500.0,True,Čadca,False
2025-08-18,365,3.0,67.0,True,False,True,110000.0,False,Rožňava,False
2025-08-18,312,3.0,90.0,True,True,True,62000.0,False,Rožňava,False
2025-08-18,193,3.0,49.0,False,False,True,199000.0,False,Liptovský Mikuláš,False
2025-08-18,331,3.0,116.0,True,False,True,250000.0,False,Poprad,False
2025-08-18,236,2.0,4.0,False,False,True,159500.0,False,Galanta,False
2025-08-18,3448,3.0,68.0,True,True,True,128000.0,False,Košice-okolie,True
2025-08-18,182,4.0,142.0,True,True,True,179000.0,True,Komárno,False
2025-09-03,405,3.0,46.0,False,False,False,147000.0,True,Galanta,False
2025-09-03,389,3.0,4.0,False,False,False,157000.0,False,Galanta,False
2025-09-03,388,2.0,2.0,False,False,False,132000.0,False,Galanta,False
2025-09-03,386,2.0,26.0,False,False,False,140000.0,True,Galanta,False
2025-09-03,581,3.0,64.0,True,False,True,125000.0,False,Galanta,True
2025-09-03,179,3.0,39.0,True,True,True,172990.0,True,Dunajská Streda,False
2025-09-03,159,3.0,62.0,True,True,True,158990.0,True,Dunajská Streda,False
2025-09-03,191,4.0,3.0,True,False,True,235000.0,False,Bratislava,False
2025-09-03,377,3.0,72.0,True,False,True,102900.0,True,Trebišov,False
2025-09-03,395,1.0,41.0,True,False,True,49900.0,True,Revúca,False
2025-09-03,679,3.0,66.0,False,False,True,165000.0,True,Poprad,True
2025-09-03,514,3.0,63.0,False,False,True,165000.0,False,Poprad,True
2025-09-03,367,2.0,33.0,True,False,True,108000.0,False,Martin,False
2025-08-08,393,3.0,62.0,True,False,True,139000.0,False,Michalovce,False
2025-08-08,492,3.0,73.0,True,True,True,123000.0,False,Skalica,False
2025-08-08,695,3.0,78.0,True,False,True,148000.0,False,Galanta,False
2025-08-08,403,0.0,17.0,False,False,False,135000.0,False,Bratislava,False
2025-08-08,202,4.0,27.0,False,True,False,490000.0,True,Bratislava,False
2025-08-08,317,2.0,3.0,True,False,False,395000.0,True,Bratislava,False
2025-08-07,319,3.0,83.0,True,True,True,319000.0,False,Košice,False
2025-08-07,371,3.0,80.0,True,False,True,167000.0,True,Nitra,False
2025-08-07,631,3.0,64.0,True,False,True,139900.0,False,Ilava,True
2025-08-07,490,2.0,56.0,True,False,True,134900.0,True,Ilava,True
2025-08-07,277,2.0,90.0,True,False,False,80000.0,False,Ilava,False
2025-08-07,730,3.0,72.0,True,False,True,156000.0,False,Tvrdošín,False
2025-08-07,1078,3.0,71.0,True,False,True,113000.0,False,Spišská Nová Ves,True
2025-08-07,642,3.0,25.0,True,True,True,188000.0,True,Senec,False
2025-08-07,1763,1.0,55.0,True,False,True,55000.0,False,Snina,False
2025-08-07,933,3.0,26.0,False,False,True,163000.0,False,Michalovce,True
2025-09-06,364,3.0,74.0,True,False,True,93000.0,False,Trenčín,False
2025-09-06,365,4.0,6.0,True,False,True,113000.0,False,Trenčín,False
2025-09-06,375,2.0,65.0,False,False,True,118000.0,True,Trenčín,False
2025-09-06,341,6.0,120.0,False,False,False,240000.0,True,Trenčín,False
2025-09-06,358,3.0,71.0,True,False,False,93900.0,False,Komárno,False
2025-09-06,397,3.0,55.0,True,False,True,385000.0,False,Bratislava,False
2025-09-06,371,0.0,16.0,True,False,True,54000.0,False,Michalovce,False
2025-09-06,375,2.0,54.0,True,False,True,98000.0,False,Senica,False
2025-09-06,362,2.0,100.0,False,False,False,70000.0,False,Rožňava,False
2025-09-06,404,2.0,5.0,True,False,False,43000.0,True,Michalovce,False
2025-09-06,496,2.0,39.0,False,False,False,225000.0,True,Bratislava,False
2025-09-06,378,2.0,14.0,False,False,True,209000.0,True,Bratislava,False
2025-09-06,370,2.0,80.0,False,False,False,43900.0,False,Michalovce,False
2025-09-06,352,2.0,65.0,True,False,False,133900.0,False,Snina,False
2025-07-30,761,3.0,72.0,True,False,False,199990.0,False,Košice,False
2025-07-30,276,2.0,29.0,False,True,True,325000.0,True,Poprad,False
2025-07-30,491,2.0,63.0,True,False,False,119700.0,True,Trenčín,False
2025-07-30,417,2.0,68.0,True,False,False,124700.0,True,Trenčín,False
2025-07-30,671,1.0,41.0,False,False,False,123000.0,False,Žilina,False
2025-07-30,277,2.0,78.0,False,False,True,217500.0,True,Bratislava,False
2025-09-01,140,3.0,64.0,True,False,True,93000.0,False,Levice,False
2025-09-01,330,3.0,61.0,True,True,False,139900.0,False,Trenčín,False
2025-09-01,170,2.0,100.0,False,False,True,179900.0,True,Žilina,False
2025-09-01,175,2.0,58.0,True,True,True,179000.0,True,Trenčín,False
2025-09-01,216,2.0,66.0,True,False,True,166900.0,True,Trenčín,False
2025-09-01,125,1.0,35.0,True,False,False,70000.0,False,Levice,False
2025-09-01,249,2.0,50.0,True,False,False,75000.0,False,Levice,False
2025-09-01,164,3.0,64.0,False,False,True,98900.0,False,Bánovce nad Bebravou,False
2025-09-01,244,0.0,70.0,False,False,False,20000.0,False,Bratislava,False
2025-09-01,524,4.0,93.0,True,False,False,196000.0,True,Pezinok,False
2025-09-01,81,2.0,5.0,True,False,True,124000.0,True,Komárno,False
2025-09-01,57,3.0,44.0,True,False,True,69900.0,False,Levice,False
2025-09-01,262,2.0,167.0,False,False,False,115000.0,False,Martin,False
2025-09-01,217,3.0,65.0,True,False,True,110000.0,True,Partizánske,False
2025-09-01,323,2.0,55.0,False,False,True,50000.0,False,Snina,False
2025-09-01,197,3.0,74.0,False,False,False,78990.0,True,Hurbanovo,False
2025-09-01,207,3.0,63.0,True,False,True,93990.0,True,Hurbanovo,False
2025-09-01,208,3.0,73.0,True,False,True,123000.0,False,Skalica,False
2025-07-25,553,4.0,20.0,True,False,True,129900.0,True,Gelnica,False
2025-07-25,741,3.0,60.0,True,True,True,173000.0,True,Trnava,False
2025-07-25,657,2.0,54.0,False,False,False,195000.0,True,Košice,False
2025-07-25,390,3.0,70.0,False,False,True,159990.0,True,Piešťany,False
2025-07-25,530,2.0,9.0,True,False,True,96000.0,True,Levice,False
2025-07-25,1157,3.0,64.0,True,False,True,166600.0,False,Košice,False
2025-07-25,728,3.0,90.0,True,False,False,165000.0,False,Prievidza,True
2025-07-25,419,2.0,55.0,False,False,False,199000.0,False,Banská Bystrica,False
2025-07-25,550,2.0,27.0,True,False,True,253000.0,True,Bratislava,False
2025-07-25,499,3.0,90.0,False,True,False,496000.0,True,Košice,False
2025-08-03,493,2.0,92.0,False,False,True,81500.0,False,Skalica,False
2025-08-03,390,5.0,17.0,False,False,False,249800.0,False,Bratislava,False
2025-08-03,846,2.0,3.0,True,False,False,164500.0,True,Žilina,False
2025-08-03,348,3.0,66.0,True,False,True,105000.0,True,Skalica,False
2025-08-03,1062,3.0,79.0,True,False,True,135000.0,False,Vranov nad Topľou,True
2025-08-03,755,3.0,6.0,True,False,False,176800.0,False,Skalica,True
2025-08-03,404,2.0,42.0,False,False,True,79900.0,False,Senica,False
2025-08-03,196,2.0,42.0,False,False,True,124900.0,False,Senica,False
2025-08-03,387,3.0,78.0,False,False,False,299999.0,False,Poprad,False
2025-08-03,938,2.0,5.0,True,False,True,79990.0,True,Prievidza,False
2025-08-03,661,5.0,44.0,True,False,False,163000.0,False,Dolný Kubín,False
2025-08-11,855,3.0,37.0,True,False,False,118490.0,True,Nové Zámky,True
2025-08-11,396,7.0,176.0,False,False,False,149600.0,False,Nové Zámky,False
2025-08-11,322,6.0,196.0,False,False,False,166600.0,False,Nové Zámky,False
2025-08-11,770,2.0,37.0,False,False,True,162000.0,True,Trnava,False
2025-08-11,563,4.0,80.0,False,False,True,114500.0,False,Bánovce nad Bebravou,True
2025-08-11,524,3.0,80.0,False,False,True,2500.0,False,Michalovce,True
2025-08-11,526,2.0,4.0,False,False,False,135000.0,False,Martin,False
2025-08-11,347,3.0,98.0,False,False,False,461400.0,False,Bratislava,False
2025-08-11,3503,2.0,71.0,True,False,True,252990.0,False,Košice,False
2025-08-11,937,3.0,64.0,True,False,True,144500.0,True,Kežmarok,False
2025-08-11,635,2.0,55.0,False,False,True,248980.0,True,Bratislava,True
2025-08-11,253,2.0,54.0,True,True,True,384150.0,True,Bratislava,False
2025-08-11,490,1.0,40.0,False,False,True,83500.0,True,Spišská Nová Ves,False
2025-08-11,150,3.0,9.0,False,True,True,231532.0,True,Púchov,False
2025-08-11,224,3.0,8.0,False,True,True,179341.0,True,Púchov,False
2025-09-05,64,2.0,63.0,False,True,True,241774.0,True,Košice,False
2025-09-05,45,3.0,82.0,True,True,False,130000.0,False,Dunajská Streda,False
2025-09-05,47,3.0,71.0,False,False,False,27900.0,False,Trebišov,False
2025-09-05,85,4.0,100.0,True,True,False,289000.0,False,Košice,False
2025-09-05,85,1.0,55.0,False,False,True,128000.0,True,Michalovce,False
2025-09-05,65,2.0,52.0,True,False,True,76900.0,True,Trebišov,False
2025-09-05,68,3.0,41.0,True,False,True,112999.0,True,Trebišov,False
2025-09-05,204,2.0,45.0,True,False,True,145000.0,False,Nitra,False
2025-09-05,134,3.0,50.0,True,False,True,135000.0,True,Martin,False
2025-09-05,118,4.0,72.0,True,False,True,93000.0,False,Trebišov,False
2025-09-05,143,3.0,68.0,True,False,True,140000.0,False,Martin,False
2025-09-05,353,2.0,59.0,True,False,True,195000.0,False,Bratislava,False
2025-09-05,170,4.0,15.0,False,True,True,105000.0,True,Nitra,False
2025-09-05,166,2.0,58.0,True,False,True,125000.0,False,Martin,False
2025-09-05,218,0.0,20.0,True,False,False,52000.0,False,Trnava,False
2025-09-04,214,4.0,24.0,True,False,True,250000.0,False,Bratislava,False
2025-09-04,186,2.0,56.0,False,True,False,153000.0,True,Kežmarok,False
2025-09-04,256,4.0,60.0,True,False,False,208000.0,True,Košice,False
2025-09-04,669,2.0,52.0,False,False,False,145000.0,True,Košice,True
2025-09-04,120,3.0,37.0,True,False,True,248500.0,False,Bratislava,False
2025-09-04,269,3.0,68.0,False,False,True,110090.0,False,Ilava,True
2025-09-04,335,1.0,35.0,False,False,False,59000.0,True,Bánovce nad Bebravou,True
2025-08-14,426,1.0,41.0,False,False,True,135000.0,False,Košice,False
2025-08-14,181,2.0,44.0,False,True,False,496000.0,True,Košice,False
2025-08-14,309,0.0,125.0,False,False,False,40000.0,False,Žiar nad Hronom,False
2025-08-14,189,3.0,71.0,False,True,False,270000.0,False,Komárno,False
2025-08-14,245,2.0,67.0,True,True,True,210000.0,False,Banská Bystrica,True
2025-08-14,395,2.0,52.0,True,False,False,99000.0,True,Nové Zámky,False
2025-08-14,171,3.0,70.0,True,False,True,234000.0,False,Bratislava,False
2025-08-14,162,3.0,65.0,False,False,True,244900.0,False,Bratislava,False
2025-08-14,1233,2.0,56.0,True,True,True,125000.0,True,Tvrdošín,False
2025-08-14,408,3.0,52.0,True,False,True,79900.0,False,Levice,False
2025-08-14,372,1.0,54.0,False,True,True,245000.0,True,Bratislava,False
2025-08-14,217,1.0,3.0,False,False,True,109900.0,True,Bratislava,False
2025-08-14,537,2.0,67.0,True,False,False,219900.0,True,Senec,False
2025-08-14,485,3.0,51.0,False,True,False,235000.0,True,Senec,False
2025-08-14,974,1.0,92.0,True,False,True,98500.0,True,Zvolen,True
2025-08-14,188,3.0,75.0,False,False,False,175000.0,True,Zvolen,False
2025-08-14,362,3.0,170.0,False,False,False,95000.0,False,Detva,False
2025-08-14,340,3.0,66.0,True,False,True,90000.0,False,Rožňava,False
2025-08-14,287,3.0,83.0,True,False,True,148500.0,False,Zvolen,False
2025-08-14,318,3.0,78.0,True,False,True,156990.0,False,Nitra,False
2025-08-14,195,3.0,75.0,True,False,True,104990.0,False,Žiar nad Hronom,False
2025-08-14,192,2.0,22.0,False,False,False,133000.0,False,Žiar nad Hronom,False
2025-08-14,511,0.0,20.0,True,False,False,34990.0,True,Žiar nad Hronom,False
2025-08-14,240,0.0,24.0,True,False,False,39990.0,True,Žiar nad Hronom,False
2025-08-14,202,3.0,72.0,True,False,False,98990.0,True,Prievidza,False
2025-08-14,498,2.0,56.0,True,False,False,40000.0,True,Poltár,False
2025-08-14,418,4.0,89.0,True,False,True,70000.0,False,Rimavská Sobota,False
2025-08-14,239,3.0,81.0,True,True,True,194000.0,True,Lučenec,False
2025-08-14,545,3.0,87.0,True,False,True,38500.0,False,Rimavská Sobota,False
2025-08-14,201,2.0,50.0,True,True,True,114500.0,True,Lučenec,False
2025-08-14,192,4.0,77.0,False,False,True,82999.0,True,Lučenec,False
2025-08-14,181,4.0,71.0,False,True,True,89499.0,True,Lučenec,False
2025-08-14,281,2.0,50.0,False,False,True,60999.0,True,Lučenec,False
2025-08-14,179,2.0,60.0,True,False,False,120000.0,True,Prievidza,False
2025-09-07,278,2.0,63.0,True,False,False,174999.0,False,Senec,True
2025-09-07,141,3.0,90.0,False,False,True,197028.0,True,Nové Zámky,True
2025-09-07,86,3.0,95.0,False,False,False,197314.0,True,Nové Zámky,True
2025-09-07,399,2.0,55.0,True,True,True,169900.0,True,Senec,True
2025-09-07,1953,2.0,55.0,True,False,True,145000.0,False,Banská Bystrica,True
2025-09-07,542,2.0,50.0,False,False,True,149000.0,False,Košice,True
2025-09-07,349,2.0,56.0,True,False,True,84999.0,False,Humenné,True
2025-09-07,292,3.0,66.0,True,False,True,99100.0,False,Vranov nad Topľou,True
2025-09-07,418,3.0,74.0,True,False,True,114900.0,False,Vranov nad Topľou,True
2025-09-07,467,2.0,53.0,True,False,True,179900.0,False,Trnava,True
2025-09-07,385,2.0,75.0,True,False,False,160000.0,False,Zvolen,True
2025-09-07,498,2.0,62.0,True,False,False,115000.0,False,Košice-okolie,True
2025-09-07,264,3.0,90.0,False,False,True,144000.0,False,Senica,True
2025-09-07,570,2.0,32.0,True,False,True,147900.0,True,Banská Bystrica,True
2025-09-07,1036,2.0,52.0,True,False,False,98000.0,False,Nové Zámky,True
2025-09-07,278,3.0,72.0,True,False,True,136000.0,False,Michalovce,True
2025-09-07,347,3.0,74.0,True,False,True,119900.0,False,Michalovce,True
2025-08-05,782,3.0,75.0,False,False,True,329900.0,False,Košice,True
2025-08-05,612,2.0,8.0,True,False,True,135000.0,False,Bytča,False
2025-08-05,389,1.0,73.0,True,False,True,85000.0,False,Hlohovec,False
2025-08-05,358,0.0,4.0,True,False,True,65000.0,False,Hlohovec,False
2025-08-05,735,2.0,44.0,False,False,True,33000.0,False,Trebišov,False
2025-08-05,304,3.0,64.0,False,True,False,165000.0,True,Martin,False
2025-08-05,368,3.0,73.0,True,False,True,119900.0,True,Skalica,False
2025-08-05,378,3.0,85.0,True,True,False,228000.0,True,Prievidza,False
2025-08-05,336,3.0,38.0,False,False,True,480000.0,False,Bratislava,False
2025-08-05,874,3.0,89.0,True,False,False,420000.0,True,Košice,True
2025-08-05,1893,3.0,64.0,False,False,True,139000.0,False,Nitra,True
2025-08-05,202,2.0,78.0,True,False,True,132000.0,True,Michalovce,False
2025-08-05,327,2.0,50.0,True,False,False,150000.0,False,Trnava,False
2025-08-05,334,4.0,81.0,False,False,True,65000.0,False,Gelnica,False
2025-08-05,1375,0.0,22.0,True,False,True,54500.0,True,Malacky,False
2025-08-05,285,3.0,20.0,False,False,False,219990.0,True,Senec,False
2025-08-05,645,2.0,53.0,False,False,False,145000.0,False,Banská Bystrica,False
2025-09-02,142,3.0,26.0,False,False,True,272609.0,True,Košice,False
2025-09-02,302,2.0,55.0,True,False,True,219000.0,True,Bratislava,False
2025-09-02,198,3.0,72.0,True,False,False,299900.0,False,Bratislava,False
2025-09-02,916,3.0,60.0,True,False,True,70000.0,False,Bánovce nad Bebravou,True
2025-09-02,226,4.0,82.0,False,False,True,152000.0,True,Piešťany,False
2025-09-02,388,3.0,74.0,True,False,True,114900.0,True,Trnava,False
2025-09-02,288,3.0,67.0,True,False,False,184990.0,False,Trnava,False
2025-09-02,331,3.0,63.0,False,False,True,146000.0,False,Liptovský Mikuláš,False
2025-09-02,316,3.0,80.0,False,True,False,299900.0,True,Trnava,False
2025-09-02,594,4.0,82.0,True,False,True,80000.0,False,Veľký Krtíš,True
2025-09-02,305,3.0,32.0,False,False,False,125000.0,True,Galanta,False
2025-09-02,248,4.0,94.0,True,False,True,176900.0,False,Čadca,False
2025-09-02,1477,2.0,5.0,True,False,True,139900.0,False,Banská Bystrica,True
2025-09-02,482,4.0,65.0,True,False,True,109000.0,False,Čadca,False
2025-09-02,379,3.0,72.0,False,False,True,155000.0,False,Nitra,False
2025-07-29,687,3.0,74.0,True,True,True,84990.0,True,Stropkov,False
2025-07-29,495,3.0,82.0,False,False,False,177230.0,True,Galanta,False
2025-07-29,320,3.0,95.0,True,False,False,380000.0,True,Piešťany,False
2025-07-29,651,3.0,82.0,True,False,True,76900.0,True,Lučenec,False
2025-07-29,1265,1.0,36.0,True,False,False,86000.0,True,Nové Zámky,False
2025-07-29,314,3.0,63.0,True,False,True,117000.0,True,Bánovce nad Bebravou,False
2025-07-29,565,1.0,72.0,False,False,True,95000.0,True,Michalovce,False
2025-07-29,334,2.0,27.0,False,True,True,560000.0,False,Poprad,False
2025-07-29,313,2.0,55.0,False,True,True,510000.0,False,Poprad,False
2025-07-29,995,1.0,120.0,True,False,False,72700.0,False,Zlaté Moravce,False
2025-07-29,340,3.0,104.0,False,False,True,350000.0,True,Bratislava,False
2025-07-29,500,2.0,66.0,False,False,False,149000.0,True,Prešov,False
2025-07-29,521,3.0,60.0,True,False,False,124000.0,False,Hlohovec,False
2025-08-23,138,2.0,70.0,False,False,True,112325.0,True,Liptovský Mikuláš,False
2025-08-23,90,3.0,70.0,True,False,True,161610.0,True,Liptovský Mikuláš,False
2025-08-23,2005,3.0,77.0,True,False,True,123000.0,False,Skalica,True
2025-08-23,320,3.0,78.0,True,True,True,169000.0,True,Galanta,False
2025-08-23,452,2.0,5.0,True,False,True,139000.0,False,Martin,True
2025-08-23,448,3.0,73.0,True,False,False,159000.0,False,Banská Bystrica,False
2025-08-23,375,2.0,65.0,True,False,True,124000.0,True,Galanta,False
2025-08-23,351,2.0,52.0,True,False,True,83000.0,False,Rožňava,False
2025-08-23,183,3.0,70.0,True,False,False,155500.0,False,Prievidza,False
2025-08-23,207,1.0,30.0,False,True,False,139990.0,False,Trnava,False
2025-08-23,80,3.0,90.0,True,False,True,222000.0,True,Piešťany,False
2025-08-05,304,2.0,56.0,True,False,True,279999.0,True,Bratislava,False
2025-08-05,1037,2.0,72.0,True,False,True,243000.0,True,Bratislava,True
2025-08-05,273,5.0,175.0,False,False,False,419000.0,True,Bratislava,False
2025-08-05,2802,4.0,160.0,False,False,False,419000.0,True,Bratislava,False
2025-08-05,511,2.0,50.0,True,False,True,70000.0,False,Žarnovica,False
2025-08-05,231,3.0,160.0,False,False,False,419000.0,True,Bratislava,False
2025-08-05,263,3.0,70.0,False,False,True,160000.0,True,Piešťany,False
2025-08-05,243,3.0,90.0,True,False,False,168000.0,False,Michalovce,False
2025-08-05,234,3.0,74.0,True,False,False,145000.0,False,Michalovce,False
2025-08-05,328,1.0,11.0,False,False,True,110713.0,False,Nové Mesto n.Váhom,False
2025-08-05,405,3.0,19.0,False,True,False,399000.0,True,Bratislava,False
2025-08-05,327,3.0,95.0,False,False,True,509000.0,False,Bratislava,False
2025-08-05,489,3.0,62.0,True,False,True,99000.0,True,Nové Mesto n.Váhom,False
2025-09-07,1032,3.0,64.0,True,False,True,155900.0,False,Trenčín,True
2025-09-07,9023,3.0,86.0,False,False,False,219000.0,True,Pezinok,True
2025-09-07,695,2.0,5.0,False,True,True,118000.0,True,Michalovce,True
2025-09-07,162,2.0,57.0,True,False,True,112000.0,False,Martin,True
2025-09-07,374,2.0,80.0,False,False,True,165000.0,True,Michalovce,True
2025-09-07,305,1.0,26.0,True,False,True,75000.0,False,Levice,True
2025-09-07,276,1.0,75.0,False,False,True,144000.0,False,Košice-okolie,True
2025-09-07,344,5.0,167.0,False,False,True,429000.0,False,Prešov,True
2025-09-07,459,3.0,45.0,False,False,True,139990.0,False,Bardejov,True
2025-09-07,1187,4.0,109.0,True,False,False,469000.0,True,Bratislava,True
2025-09-07,611,3.0,6.0,True,False,True,153500.0,False,Galanta,True
2025-09-07,1530,4.0,93.0,True,False,True,265000.0,False,Košice,True
2025-09-07,241,3.0,82.0,True,False,True,129000.0,False,Levice,True
2025-09-07,476,3.0,73.0,True,False,False,134900.0,True,Šaľa,True
2025-09-07,416,2.0,49.0,True,False,True,144900.0,True,Galanta,True
2025-09-07,289,1.0,75.0,False,False,False,151307.0,True,Košice,True
2025-09-07,3013,3.0,7.0,False,False,False,169000.0,True,Nitra,True
2025-09-07,2797,3.0,72.0,False,False,False,138000.0,False,Šaľa,True
2025-07-27,1181,2.0,34.0,True,False,True,125000.0,False,Banská Bystrica,False
2025-07-27,922,3.0,63.0,True,False,True,137000.0,False,Banská Bystrica,False
